ANIP,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,FXCM,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,AREX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,ACI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BAS,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BCEI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,CRR,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,DMND,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EBIX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EHTH,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,GDOT,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,LL,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,MCF,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,NOG,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,PERY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,REXX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,SFY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month
6/19/11,90.72,-0.027027027027027,35.925,64.08,0,,3/25/12,13.33,0.0855048859934855,12.5525,3.33,0,,,,6/19/11,19.62,-0.0736543909348442,51.4797,21.05,0,,,,6/19/11,25.07,-0.032046332046332,21.776,21.58,0,,,,6/19/11,26.26,0.0217898832684826,,10.00,0,,,,3/31/13,38.67,0.0189723320158102,34.0348,-6.14,0,,,,6/19/11,142.11,-0.020538975808119,36.4921,10.19,0,,,,6/19/11,70.77,0.016372253339078,42.501,-20.32,0,,,,6/19/11,20.15,-0.011770475723394,12.7152,7.70,,,,,6/19/11,13.01,0.02602523659306,17.4699,-6.41,0,,,,10/30/11,34.42,0.104266923323709,40.059,17.08,0,,,,6/19/11,23.43,0.0367256637168141,25.6818,-20.58,0,,,,6/19/11,52.9616,-0.0253680063157778,13.9259,9.96,0,,,,6/19/11,18.07,-0.0398512221041445,51.0082,-5.48,0,,,,6/19/11,22.9701,-0.0223159561427404,10.9991,17.51,0,,,,6/19/11,9.93,-0.152730375426621,410.0913,13.22,0,,,,6/19/11,33.26,-0.0633624331174317,27.7319,-16.20,0
6/26/11,100.8,0.111111111111111,35.925,64.08,0,,4/1/12,12.99,-0.0255063765941486,13.6258,3.32,0,,,,6/26/11,21.77,0.109582059123343,47.688,21.16,0,,,,6/26/11,25.3,0.00917431192660545,21.0781,21.63,0,,,,6/26/11,28,0.0662604722010662,,9.99,0,,,,4/7/13,36.81,-0.048099301784329,32.6491,-4.00,0,,,,6/26/11,149.84,0.0543944831468579,35.7426,10.22,0,,,,6/26/11,72.36,0.0224671470962272,43.1968,-21.25,0,,,,6/26/11,20.25,0.00496277915632759,12.5655,8.20,,,,,6/26/11,13.1,0.00691775557263652,17.9246,-6.77,0,,,,11/6/11,32.7,-0.0499709471237653,44.2358,16.69,0,,,,6/26/11,25.75,0.0990183525394792,26.625,-20.77,0,,,,6/26/11,53.2373,0.00520565843932208,13.5726,10.02,0,,,,6/26/11,19.3,0.0680686220254565,48.9755,-5.64,0,,,,6/26/11,22.9797,0.000417934619353133,10.7537,17.66,0,,,,6/26/11,9.93,0,347.4579,13.23,0,,,,6/26/11,33.6,0.0102224894768492,25.9748,-15.79,0
7/3/11,104.76,0.0392857142857144,35.849,64.15,0,,4/8/12,13.17,0.0138568129330254,11.3142,3.64,0,,,,7/3/11,22.85,0.0496095544327055,52.9138,19.81,0,,,,7/3/11,26.99,0.0667984189723319,21.2715,21.61,0,,,,7/3/11,32.5,0.160714285714286,,9.71,0,,,,4/14/13,35.73,-0.0293398533007336,31.0787,-7.74,0,,,,7/3/11,163.56,0.091564335290977,37.6868,10.20,0,,,,7/3/11,76.53,0.0576285240464345,44.1673,-21.24,0,,,,7/3/11,19.31,-0.0464197530864198,12.6279,8.10,,,,,7/3/11,13.2,0.00763358778625944,18.0486,-6.71,0,,,,11/13/11,31.45,-0.0382262996941897,42.0253,15.72,0,,,,7/3/11,26.06,0.0120388349514562,29.2614,-20.74,0,,,,7/3/11,57.0495,0.0716076885942751,13.6433,9.53,0,,,,7/3/11,21.98,0.138860103626943,52.3092,-5.78,0,,,,7/3/11,24.457,0.0642871752024612,10.7581,17.67,0,,,,7/3/11,10.32,0.0392749244712991,347.4579,12.49,0,,,,7/3/11,38.62,0.149404761904762,26.2403,-15.93,0
7/10/11,129.5999,0.237112447499045,35.841,64.16,0,,4/15/12,11.8,-0.104024297646165,11.4709,5.04,0,,,,7/10/11,24.13,0.0560175054704595,44.6669,19.78,0,,,,7/10/11,26.69,-0.0111152278621711,20.0221,21.63,0,,,,7/10/11,35.84,0.102769230769231,78.9323,9.21,0,,,,4/21/13,33.33,-0.0671704450041981,30.1668,-8.87,0,,,,7/10/11,168.52,0.0303252629004647,36.7131,10.13,0,,,,7/10/11,77.72,0.0155494577289952,46.7126,-21.25,0,,,,7/10/11,20.64,0.0688762299326775,10.8875,8.10,,,,,7/10/11,13.5,0.0227272727272727,18.8571,-6.71,0,,,,11/20/11,29.39,-0.0655007949125596,40.4189,13.87,0,,,,7/10/11,18.6,-0.286262471220261,34.7467,-20.74,0,,,,7/10/11,59.0934,0.0358267820051008,13.7052,9.53,0,,,,7/10/11,23.41,0.065059144676979,52.7734,-5.63,0,,,,7/10/11,25.2004,0.0303962055853129,11.4498,17.67,0,,,,7/10/11,10.54,0.0213178294573642,72.187,12.45,0,,,,7/10/11,38.52,-0.00258933195235611,24.5913,-15.89,0
7/17/11,131.0399,0.011111119684506,35.848,64.15,0,,4/22/12,11.7,-0.00847457627118653,10.2777,4.92,0,,,,7/17/11,25.67,0.0638209697472027,47.1691,19.72,0,,,,7/17/11,26.5,-0.00711877107530912,19.7996,21.65,0,,,,7/17/11,37.59,0.048828125,87.0442,8.86,0,,,,4/28/13,34.43,0.033003300330033,28.1405,-11.60,0,,,,7/17/11,172.59,0.0241514360313315,37.8265,10.04,0,,,,7/17/11,75.35,-0.0304940813175503,47.439,-21.22,0,,,,7/17/11,17.94,-0.130813953488372,11.6374,9.33,,,,,7/17/11,12.61,-0.0659259259259259,19.2857,-6.70,0,,,,11/27/11,30.19,0.0272201429057504,37.7714,17.83,0,,,,7/17/11,17.23,-0.0736559139784947,24.8,-19.71,0,,,,7/17/11,61.0518,0.0331407568357887,14.1962,9.50,0,,,,7/17/11,22.8,-0.0260572404955147,56.2068,-5.72,0,,,,7/17/11,23.5992,-0.0635386739893017,11.7978,17.67,0,,,,7/17/11,11.2,0.0626185958254271,73.7259,12.87,0,,,,7/17/11,40.84,0.0602284527518173,24.5276,-15.80,0
7/24/11,128.8799,-0.0164835290625222,37.683,62.32,0,,4/29/12,11.53,-0.0145299145299145,10.1906,4.67,0,,,,7/24/11,28.27,0.101285547331515,50.1794,19.76,0,,,,7/24/11,28.61,0.0796226415094339,19.6586,21.08,0,,,,7/24/11,34.67,-0.0776802341048152,91.2944,8.86,0,,,,5/5/13,36.15,0.0499564333430147,29.0692,-13.45,0,,,,7/24/11,180,0.0429341213280028,38.74,10.11,0,,,,7/24/11,75.36,0.000132714001327194,45.9924,-21.36,0,,,,7/24/11,19.41,0.0819397993311035,10.1151,9.36,,,,,7/24/11,12.98,0.0293417922283903,18.0143,-6.74,0,,,,12/4/11,33.14,0.0977144749917191,38.7995,17.80,0,,,,7/24/11,16.92,-0.0179918746372605,22.9733,-19.68,0,,,,7/24/11,62.9436,0.0309868013719499,14.6667,9.52,0,,,,7/24/11,24.42,0.0710526315789475,54.7422,-5.58,0,,,,7/24/11,23.9233,0.0137335163903862,11.0482,17.83,0,,,,7/24/11,11.78,0.0517857142857143,78.3425,12.10,0,,,,7/24/11,42.29,0.0355044074436826,26.0049,-15.68,0
7/31/11,106.2,-0.175977014259012,37.682,62.32,0,,5/6/12,10.91,-0.0537727666955767,10.0425,2.89,0,,,,7/31/11,25.96,-0.0817120622568093,55.2619,13.97,0,,,,7/31/11,25.6,-0.105207969241524,21.2239,20.74,0,,,,7/31/11,32.39,-0.0657629074127488,84.2026,8.77,0,,,,5/12/13,36.04,-0.00304287690179805,30.5214,-15.48,0,,,,7/31/11,156.07,-0.132944444444445,40.4033,9.80,0,,,,7/31/11,71.59,-0.0500265392781316,45.9985,-21.79,0,,,,7/31/11,19.69,0.0144255538382279,10.9439,10.88,,,,,7/31/11,12.95,-0.00231124807395999,18.5429,-6.66,0,,,,12/11/11,32,-0.0343995171997586,42.5908,17.59,0,,,,7/31/11,15.71,-0.0715130023640662,22.56,-19.66,0,,,,7/31/11,59.968,-0.0472740675779587,15.1212,9.42,0,,,,7/31/11,22.14,-0.0933660933660934,58.6317,-7.13,0,,,,7/31/11,22.2744,-0.0689244376820924,11.1999,18.00,0,,,,7/31/11,11.07,-0.0602716468590832,82.3995,12.10,0,,,,7/31/11,38.1,-0.0990777961693071,26.9282,-15.66,0
8/7/11,85.32,-0.196610169491526,32.982,67.02,0,,5/13/12,10.02,-0.081576535288726,9.5025,2.46,0,,,,8/7/11,20.06,-0.227272727272727,50.7463,11.84,0,,,,8/7/11,21.29,-0.168359375,18.991,18.24,0,,,,8/7/11,25.15,-0.223525779561593,78.6652,8.82,0,,,,5/19/13,38.35,0.064095449500555,30.4285,-19.25,0,,,,8/7/11,134.86,-0.135900557442173,35.0319,12.07,0,,,,8/7/11,67.73,-0.0539181449923174,40.4722,-22.03,0,,,,8/7/11,17.05,-0.134078212290503,11.1018,11.12,,,,,8/7/11,12.9,-0.00386100386100374,18.5,-5.75,0,,,,12/18/11,31.61,-0.0121875,41.1257,17.57,0,,,,8/7/11,15.25,-0.029280712921706,20.9467,-19.37,0,,,,8/7/11,58.523,-0.0240961846318036,14.4063,9.74,0,,,,8/7/11,18.16,-0.179765130984643,53.1575,-7.37,0,,,,8/7/11,19.253,-0.135644506698272,9.4383,17.58,0,,,,8/7/11,11.37,0.02710027100271,77.4332,10.75,0,,,,8/7/11,32.93,-0.135695538057743,24.2602,-16.64,0
8/14/11,89.28,0.0464135021097047,33.623,66.38,0,,5/20/12,9.7,-0.031936127744511,8.7273,0.30,0,,,,8/14/11,20.55,0.0244267198404786,39.2131,8.08,0,,,,8/14/11,20.32,-0.0455612963832784,15.7937,17.01,0,,,,8/14/11,24.01,-0.045328031809145,61.0815,20.46,0,,,,5/26/13,37.28,-0.0279009126466754,32.3789,1.80,0,,,,8/14/11,140.16,0.0393000148301941,30.271,11.27,0,,,,8/14/11,71.06,0.0491658054038091,38.29,-22.56,0,,,,8/14/11,16.37,-0.0398826979472141,9.6133,9.08,,,,,8/14/11,13.01,0.00852713178294562,18.4286,-4.82,0,,,,12/25/11,32.27,0.0208794685226195,40.6245,-2.50,0,,,,8/14/11,15.07,-0.0118032786885246,20.3333,-19.64,0,,,,8/14/11,58.0382,-0.00828392256036092,14.0592,8.51,0,,,,8/14/11,18.75,0.0324889867841409,43.6016,-10.92,0,,,,8/14/11,17.2324,-0.1049498779411,8.158,16.66,0,,,,8/14/11,12.53,0.102022867194371,79.5316,8.42,0,,,,8/14/11,32.34,-0.017916793197692,20.9682,-19.25,0
8/21/11,79.92,-0.104838709677419,34.255,65.75,0,,5/27/12,10.04,0.0350515463917527,8.4486,-9.45,0,,,,8/21/11,16.73,-0.185888077858881,40.1709,0.87,0,,,,8/21/11,17.42,-0.142716535433071,15.0741,12.66,0,,,,8/21/11,19.62,-0.182840483132028,58.3128,20.54,0,,,,6/2/13,37.15,-0.0034871244635194,31.4755,1.84,0,,,,8/21/11,129.8,-0.0739155251141551,31.4607,15.19,0,,,,8/21/11,71.68,0.00872502110892204,40.1726,-15.52,0,,,,8/21/11,15.37,-0.0610873549175321,9.2299,2.74,,,,,8/21/11,12.58,-0.0330514988470407,18.5857,-8.71,0,,,,1/1/12,31.22,-0.0325379609544469,41.4727,-2.48,0,,,,8/21/11,14.15,-0.0610484406104844,20.0933,-30.01,0,,,,8/21/11,52.7905,-0.0904180350183156,13.9427,5.65,0,,,,8/21/11,18.04,-0.0378666666666667,45.0182,-21.23,0,,,,8/21/11,16.2793,-0.0553086047213388,7.3019,12.92,0,,,,8/21/11,11.43,-0.0877893056664006,87.6457,8.92,0,,,,8/21/11,28.61,-0.115337043908473,20.5925,-17.65,0
8/28/11,84.96,0.0630630630630629,32.57,67.43,0,,6/3/12,10.13,0.00896414342629503,8.7447,-9.47,0,,,,8/28/11,16.94,0.0125523012552302,32.7036,2.33,0,,,,8/28/11,18.99,0.0901262916188288,12.9228,7.09,0,,,,8/28/11,20.69,0.0545361875637105,47.6509,18.49,0,,,,6/9/13,37.6,0.0121130551816959,31.3657,1.95,0,,,,8/28/11,147.84,0.138983050847458,29.1353,11.94,0,,,,8/28/11,76.34,0.0650111607142856,40.5231,-17.53,0,,,,8/28/11,15.67,0.0195185426154847,8.666,-3.45,,,,,8/28/11,12.62,0.00317965023847377,17.9714,-4.57,0,,,,1/8/12,29.12,-0.0672645739910314,34.2475,-2.47,0,,,,8/28/11,14.62,0.0332155477031801,18.8667,-30.13,0,,,,8/28/11,55.4714,0.0507837584413862,12.682,5.58,0,,,,8/28/11,18.91,0.0482261640798227,43.3135,-23.10,0,,,,8/28/11,18.3952,0.12997487606961,6.898,14.30,0,,,,8/28/11,11.33,-0.00874890638670167,79.9513,3.49,0,,,,8/28/11,28.36,-0.00873820342537579,18.2174,-19.89,0
9/4/11,90.72,0.0677966101694916,32.532,67.47,0,,6/10/12,11.21,0.106614017769003,8.8231,-9.48,0,,,,9/4/11,18.14,0.0708382526564344,33.1141,1.65,0,,,,9/4/11,19.14,0.00789889415481837,14.0874,8.67,0,,,,9/4/11,20.33,-0.0173997100048334,50.2495,18.06,0,,,,6/16/13,36.66,-0.0250000000000001,31.7457,1.93,0,,,,9/4/11,146.66,-0.00798160173160178,33.1846,11.59,0,,,,9/4/11,76.28,-0.000785957558291916,43.1576,-20.29,0,,,,9/4/11,15.33,-0.0216975111678366,8.8352,-5.99,,,,,9/4/11,12.37,-0.0198098256735341,18.0286,-3.99,0,,,,1/15/12,29.51,0.0133928571428572,31.9439,-2.46,0,,,,9/4/11,13.87,-0.0512995896032832,19.4933,-30.63,0,,,,9/4/11,55.0911,-0.00685578514333518,13.3261,5.85,0,,,,9/4/11,18.86,-0.00264410364886303,45.4024,-22.74,0,,,,9/4/11,19.4436,0.0569931286422545,7.7946,13.86,0,,,,9/4/11,12.24,0.0803177405119153,79.2518,3.21,0,,,,9/4/11,29.17,0.0285613540197462,18.0582,-20.13,0
9/11/11,99,0.0912698412698414,32.607,67.39,0,,6/17/12,12.1,0.0793933987511151,9.7638,-11.14,0,,,,9/11/11,18.84,0.0385887541345094,35.4599,1.70,0,,,,9/11/11,19.52,0.0198537095088818,14.1987,12.24,0,,,,9/11/11,19.4,-0.0457452041318249,49.3752,18.42,0,,,,6/23/13,35.59,-0.0291871249318056,30.952,3.15,0,,,,9/11/11,143.93,-0.0186144824764761,32.9197,11.61,0,,,,9/11/11,74.58,-0.0222863135815418,43.1236,-20.18,0,,,,9/11/11,16.36,0.0671885192433137,8.6435,-6.03,,,,,9/11/11,12.41,0.00323362974939378,17.6714,-4.00,0,,,,1/22/12,30.39,0.0298203998644526,32.3717,-2.69,0,,,,9/11/11,14.29,0.0302811824080749,18.4933,-29.58,0,,,,9/11/11,54.1785,-0.0165652891301862,13.2347,5.65,0,,,,9/11/11,19.74,0.0466595970307528,45.2823,-22.68,0,,,,9/11/11,19.3959,-0.00245324939825953,8.2388,14.78,0,,,,9/11/11,13.25,0.082516339869281,85.6172,2.84,0,,,,9/11/11,30.49,0.0452519712032908,18.574,-14.57,0
9/18/11,98.64,-0.00363636363636366,33.87,66.13,0,,6/24/12,10.96,-0.0942148760330578,10.539,-11.15,0,,,,9/18/11,21.1,0.119957537154989,36.8282,1.41,0,,,,9/18/11,19.91,0.0199795081967213,14.4806,12.07,0,,,,9/18/11,19.94,0.0278350515463919,47.1165,18.35,0,,,,6/30/13,35.46,-0.0036527114357966,30.0486,2.99,0,,,,9/18/11,156.78,0.0892795108733411,32.3069,11.70,0,,,,9/18/11,87.3,0.170555108608206,42.1626,-20.08,0,,,,9/18/11,17.73,0.0837408312958436,9.2242,-5.85,,,,,9/18/11,13.66,0.100725221595487,17.7286,-3.92,0,,,,1/29/12,28.59,-0.0592300098716684,33.337,-2.68,0,,,,9/18/11,16.6,0.161651504548636,19.0533,-29.62,0,,,,9/18/11,57.2871,0.0573770037930175,13.0155,5.56,0,,,,9/18/11,22.93,0.161600810536981,47.3952,-22.51,0,,,,9/18/11,19.8534,0.023587459205296,8.2186,15.00,0,,,,9/18/11,13.84,0.0445283018867924,92.682,2.65,0,,,,9/18/11,32.81,0.0760905214824534,19.4145,-14.68,0
9/25/11,88.2,-0.105839416058394,33.82,66.18,0,,7/1/12,11.76,0.0729927007299269,9.5461,-11.39,0,,,,9/25/11,17.29,-0.180568720379147,41.2461,1.61,0,,,,9/25/11,15.26,-0.233550979407333,14.7699,12.09,0,,,,9/25/11,13.26,-0.335005015045135,48.428,17.82,0,,,,7/7/13,36.95,0.0420191765369431,27.2346,2.95,0,,,,9/25/11,118.75,-0.242569205255772,35.1913,11.78,0,,,,9/25/11,90.37,0.0351660939289806,49.3536,-20.05,0,,,,9/25/11,14.95,-0.156796390298928,9.9967,-5.91,,,,,9/25/11,13.33,-0.0241581259150805,19.5143,-5.25,0,,,,2/5/12,28.63,0.00139909059111565,31.3625,-3.20,0,,,,9/25/11,15.49,-0.0668674698795182,22.1333,-29.66,0,,,,9/25/11,52.3247,-0.0866233410314016,13.7623,5.70,0,,,,9/25/11,19.76,-0.138246838203227,55.0543,-17.93,0,,,,9/25/11,17.9377,-0.0964922884745183,8.4125,15.06,0,,,,9/25/11,12.89,-0.0686416184971098,96.8089,3.14,0,,,,9/25/11,25.75,-0.215178299298994,20.8918,-14.62,0
10/2/11,82.08,-0.0693877551020409,33.782,66.22,0,,7/8/12,11.83,0.00595238095238093,11.4118,28.22,0,,,,10/2/11,16.99,-0.017351069982649,33.7983,1.15,0,,,,10/2/11,14.58,-0.0445609436435125,11.3204,11.85,0,,,,10/2/11,14.16,0.0678733031674208,32.2044,17.13,0,,,,7/14/13,40.01,0.0828146143437076,28.379,3.05,0,,,,10/2/11,102.53,-0.13658947368421,26.655,11.43,0,,,,10/2/11,79.8,-0.116963594113091,51.0892,-20.24,0,,,,10/2/11,14.7,-0.0167224080267558,8.4292,-6.74,,,,,10/2/11,13.66,0.0247561890472618,19.0429,-5.24,0,,,,2/12/12,31.48,0.0995459308417743,31.4064,6.56,0,,,,10/2/11,15.1,-0.0251775338928342,20.6533,-30.92,0,,,,10/2/11,52.0109,-0.00599716768562453,12.5701,5.48,0,,,,10/2/11,19.39,-0.0187246963562754,47.4432,-17.54,0,,,,10/2/11,17.9186,-0.00106479649007385,7.6007,15.22,0,,,,10/2/11,12.65,-0.0186190845616757,90.1638,4.54,0,,,,10/2/11,24.34,-0.0547572815533981,16.3963,-12.90,0
10/9/11,81.72,-0.00438596491228072,33.782,66.22,0,,7/15/12,11.12,-0.0600169061707524,11.4798,28.09,0,,,,10/9/11,18.35,0.0800470865214835,27.7375,0.93,0,,,,10/9/11,15.34,0.0521262002743483,12.947,12.00,0,,,,10/9/11,15.41,0.088276836158192,10.9457,16.99,0,,,,7/21/13,40.73,0.0179955011247188,30.7292,3.24,0,,,,10/9/11,110.64,0.0790988003511168,19.8244,11.34,0,,,,10/9/11,74.34,-0.0684210526315788,45.1136,-19.98,0,,,,10/9/11,14.27,-0.0292517006802721,8.3828,-4.71,,,,,10/9/11,13.55,-0.00805270863836016,23.5517,-5.17,0,,,,2/19/12,31.17,-0.00984752223634044,34.5327,5.50,0,,,,10/9/11,15.51,0.0271523178807946,17.734,-30.79,0,,,,10/9/11,52.9236,0.017548244694862,13.3614,5.25,0,,,,10/9/11,18.79,-0.030943785456421,39.3191,-17.65,0,,,,10/9/11,19.882,0.109573292556338,7.5926,15.07,0,,,,10/9/11,11.63,-0.0806324110671937,39.7697,4.41,0,,,,10/9/11,23.14,-0.0493015612161052,14.1473,-12.99,0
10/16/11,90.36,0.105726872246696,33.906,66.09,0,,7/22/12,10.42,-0.0629496402877697,10.7908,28.18,0,,,,10/16/11,23.56,0.283923705722071,29.9578,1.05,0,,,,10/16/11,17.5,0.140808344198175,13.6218,9.66,0,,,,10/16/11,18.68,0.212199870214147,11.9119,16.96,0,,,,7/28/13,40.06,-0.0164497913086176,31.2821,2.47,0,,,,10/16/11,118.81,0.0738430947216198,21.3924,11.28,0,,,,10/16/11,74.62,0.00376647834274957,42.0269,-20.45,0,,,,10/16/11,16.46,0.153468815697267,8.1376,-4.86,,,,,10/16/11,14,0.033210332103321,23.3621,-5.17,0,,,,2/26/12,31.66,0.0157202438241899,34.1927,-0.21,0,,,,10/16/11,16.67,0.0747904577691814,18.2155,-30.79,0,,,,10/16/11,56.8308,0.0738271772895267,13.5959,5.23,0,,,,10/16/11,20.87,0.110697179350719,38.1024,-17.61,0,,,,10/16/11,21.1973,0.0661553163665625,8.4246,15.09,0,,,,10/16/11,13.65,0.173688736027515,36.563,4.37,0,,,,10/16/11,26.8,0.158167675021608,13.4498,-13.24,0
10/23/11,84.6,-0.0637450199203188,33.974,66.03,0,,7/29/12,10.59,0.0163147792706333,10.1115,28.31,0,,,,10/23/11,23.26,-0.0127334465195245,38.4635,1.43,0,,,,10/23/11,16.58,-0.0525714285714287,15.5399,9.62,0,,,,10/23/11,16.7,-0.105995717344754,14.4397,17.32,0,,,,8/4/13,42.11,0.0511732401397902,30.7676,2.88,0,,,,10/23/11,115.39,-0.0287854557697164,22.9721,10.65,0,,,,10/23/11,68.69,-0.0794693111766284,42.1852,-20.45,0,,,,10/23/11,16.2,-0.0157958687727826,9.3864,-10.18,,,,,10/23/11,14.74,0.0528571428571429,24.1379,-5.22,0,,,,3/4/12,32.36,0.0221099178774478,34.7302,0.05,0,,,,10/23/11,16.85,0.0107978404319136,19.5778,-29.90,0,,,,10/23/11,56.8403,0.000167162876468341,14.5996,3.74,0,,,,10/23/11,21.99,0.0536655486344033,42.3202,-17.86,0,,,,10/23/11,21.0639,-0.00629325432956074,8.9819,9.33,0,,,,10/23/11,13.91,0.019047619047619,42.9136,3.75,0,,,,10/23/11,28.9,0.0783582089552237,15.5771,-13.75,0
10/30/11,99,0.170212765957447,34.012,65.99,0,,8/5/12,10.8,0.0198300283286119,10.2765,28.37,0,,,,10/30/11,26.13,0.123387790197764,37.9737,7.01,0,,,,10/30/11,20.22,0.219541616405308,14.723,9.84,0,,,,10/30/11,19.83,0.187425149700599,12.9091,16.69,0,,,,8/11/13,39.74,-0.0562811683685585,32.342,3.21,0,,,,10/30/11,142.4,0.234075743131987,22.3109,10.42,0,,,,10/30/11,67.57,-0.0163051390304266,38.8328,-20.22,0,,,,10/30/11,17.61,0.087037037037037,9.2382,-9.47,,,,,10/30/11,15.01,0.0183175033921301,25.4138,-5.23,0,,,,3/11/12,29.55,-0.0868355995055624,35.4981,-1.51,0,,,,10/30/11,15.33,-0.0902077151335312,19.7892,-30.01,0,,,,10/30/11,65.3488,0.149691328159774,14.6021,4.46,0,,,,10/30/11,24.63,0.120054570259209,44.5913,-17.38,0,,,,10/30/11,24.0376,0.141175185981703,8.9254,6.78,0,,,,10/30/11,15.97,0.148094895758447,43.731,5.20,0,,,,10/30/11,32.19,0.113840830449827,16.7977,-13.67,0
11/6/11,92.16,-0.0690909090909091,35.817,64.18,0,,8/12/12,9.81,-0.0916666666666667,10.4803,27.54,0,,,,11/6/11,28.65,0.0964408725602754,42.6592,3.71,0,,,,11/6/11,18.12,-0.103857566765579,17.9553,10.07,0,,,,11/6/11,19.26,-0.0287443267776095,15.3286,16.47,0,,,,8/18/13,37.89,-0.0465525918470056,30.5218,2.81,0,,,,11/6/11,148.35,0.0417837078651684,27.5333,10.60,0,,,,11/6/11,46.4,-0.313304721030043,38.1996,-20.31,0,,,,11/6/11,16.98,-0.0357751277683134,10.0422,-9.08,,,,,11/6/11,15.09,0.00532978014656904,25.8793,-5.47,0,,,,3/18/12,27.88,-0.0565143824027073,32.4156,-1.37,0,,,,11/6/11,16.02,0.0450097847358122,18.0041,-25.41,0,,,,11/6/11,62.1545,-0.0488807751634307,16.7879,4.45,0,,,,11/6/11,26.68,0.0832318311002842,49.9447,-17.21,0,,,,11/6/11,23.2847,-0.0313217625719706,10.6834,7.01,0,,,,11/6/11,17.06,0.0682529743268627,50.2073,4.87,0,,,,11/6/11,29.89,-0.0714507611059334,18.71,-13.40,0
11/13/11,85.32,-0.07421875,36.755,63.25,0,,8/19/12,9.97,0.0163098878695209,9.5196,30.43,0,,,,11/13/11,29.98,0.0464223385689355,46.7733,-3.26,0,,,,11/13/11,16.96,-0.0640176600441501,16.0905,12.41,0,,,,11/13/11,21.14,0.0976116303219106,14.888,13.86,0,,,,8/25/13,38.85,0.0253365003958828,29.1009,-4.06,0,,,,11/13/11,153.07,0.0318166498146275,28.6837,10.73,0,,,,11/13/11,35.8,-0.228448275862069,22.3177,-20.57,1,,,,11/13/11,17.06,0.00471142520612466,9.683,-9.40,,,,,11/13/11,14.98,-0.00728959575878063,26.0172,-6.08,0,,,,3/25/12,26.55,-0.0477044476327115,30.5836,-1.60,0,,,,11/13/11,17.22,0.0749063670411985,18.8145,-27.64,0,,,,11/13/11,61.7172,-0.00703569331263221,15.9673,4.26,0,,,,11/13/11,23.58,-0.116191904047976,54.1017,-13.59,0,,,,11/13/11,21.6834,-0.0687704801865604,10.3487,6.67,0,,,,11/13/11,16.79,-0.0158264947245017,53.6341,5.34,0,,,,11/13/11,30.65,0.0254265640682503,17.3731,-13.81,0
11/20/11,84.6,-0.00843881856540085,38.163,61.84,0,,8/26/12,9.48,-0.049147442326981,9.6748,31.49,0,,,,11/20/11,28.39,-0.053035356904603,48.9446,-5.08,0,,,,11/20/11,14.87,-0.123231132075472,15.0604,13.28,0,,,,11/20/11,20.37,-0.0364238410596026,16.3412,13.09,0,,,,9/1/13,39.7,0.0218790218790219,29.8382,-4.30,0,,,,11/20/11,144.78,-0.0541582282615796,29.5964,8.60,0,,,,11/20/11,35.86,0.00167597765363126,17.2193,-20.35,0,,,,11/20/11,18.1,0.0609613130128959,9.7286,-10.81,,,,,11/20/11,15.2,0.0146862483311081,25.8276,-12.38,0,,,,4/1/12,26.52,-0.00112994350282491,29.1246,7.16,0,,,,11/20/11,16.86,-0.0209059233449477,20.2238,-16.25,0,,,,11/20/11,57.5058,-0.0682370554723805,15.8549,4.12,0,,,,11/20/11,22.74,-0.0356234096692112,47.8156,-14.26,0,,,,11/20/11,11.9521,-0.448790318861433,9.6371,1.39,1,,,,11/20/11,16.2,-0.0351399642644431,52.7853,6.61,0,,,,11/20/11,27.26,-0.110603588907015,17.8149,-16.29,0
